Siglas de la Institución,Institución,Nombre de la UC,Código del expediente,Clave CUCOP,Título del expediente,Número del procedimiento,Fecha de fallo,Fecha de publicación,Fecha de apertura,Carácter del procedimiento,Tipo de contratación,Tipo de procedimiento,Forma de participación,Código del contrato,Título del contrato,Descripción del contrato,Fecha de inicio del contrato,Fecha de fin del contrato,Importe del contrato,Moneda del contrato,Estatus del contrato,Convenio modificatorio,Contrato plurianual,RFC,Proveedor o contratista,Estratificación de la empresa,Clave del país de la empresa,Dirección del anuncio
IMSS,Instituto Mexicano del Seguro Social,IMSS-Coordinación de Abastecimiento y Equipamiento de la Delegación Sur del Distrito Federal #050GYR025,1550892,3540,MANTENIMIENTO PREVENTIVO Y CORRECTIVO A SISTEMA DE ALARMAS Y DETECTORES DE HUMO ,LA-019GYR025-E465-2017,2017-12-22,2017-12-05 10:10,2017-12-20 10:00,Nacional,Servicios,Licitación Pública,Electrónica,1677387,MANTENIMIENTO PREVENTIVO Y CORRECTIVO A SISTEMA DE ALARMAS Y DETECTORES DE HUMO,MANTENIMIENTO PREVENTIVO Y CORRECTIVO A SISTEMA DE ALARMAS Y DETECTORES DE HUMO ,2018-01-01,2018-12-31,3956015.17,MXN,Expirado,0,0,SPA040629MN0,SERVICIOS Y PROYECTOS DE ACTUALIZACION TECNOLOGICA SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1327713
IMSS,Instituto Mexicano del Seguro Social,IMSS-Coodinación de Abastecimiento y Equipamiento Del Est Nayarit #050GYR005,1579260,3540,AA-019GYR005-E390-2017 MANTENIMIENTO A EQUIPOS DE OFICINA Y EQUIPO MEDICO,AA-019GYR005-E390-2017,,2017-12-22 12:52,2017-12-29 10:00,Nacional,Servicios,Adjudicación Directa Federal,Mixta,1707178,AA-019GYR005-E390-2017 MANTENIMIENTO A EQUIPOS DE OFICINA Y EQUIPO MEDICO,,2018-01-25,2018-12-31,84000,MXN,Expirado,0,0,BIO0307296VA,BIOGARMED SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1355410
SSA,Secretaría de Salud,SSA-Dirección General de Recursos Materiales y Servicios Generales #012000991,1642897,3540,"INSTALACION, REPARACION Y MANTENIMIENTO DE EQUIPO E INSTRUMENTAL MEDICO",AA-012000991-E95-2018,,2018-03-20 12:06,2018-03-01 23:59,Nacional,Servicios,Adjudicación Directa Federal,Presencial,1749836,"INSTALACION, REPARACION Y MANTENIMIENTO DE EQUIPO E INSTRUMENTAL MEDICO","MANTENIMIENTO PREVENTIVO Y CORRECTIVO A TROMBAS DE SUCCION, FRASCOS DE VIDRIO GRADUADOS, FLOTADORES ANTIDERRAMES, BORBOTEADORES Y MANGUERAS PARA ASPIRACIÓN DE SUCCIÓN, PROPIEDAD DEL HOSPITAL DE LA MUJER ",2018-03-06,2018-12-31,318640,MXN,Expirado,0,0,,GD INGENIERIA DE SISTEMAS MEDICINALES SA DE CV,,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1415845
CINVESTAV,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,CINVESTAV-Subdirecciòn Administrativa Unidad Monterrey #011L4J992,1634116,3540,DR070318-79 POLIZA DE MANTENIMIENTO SISTEMA CONFOCAL ,AA-011L4J992-E13-2018,,2018-03-08 13:30,2018-03-08 14:00,Nacional,Servicios,Adjudicación Directa Federal,Mixta,1740369,POLIZA DE MANTENIMIENTO MICROSCOPIO CONFOCAL ,,2018-04-01,2018-12-31,121275,MXN,Expirado,0,0,TIL091112CU7,TECNOLOGIA INTEGRAL PARA LABORATORIOS SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1407581
INP,Instituto Nacional de Pediatría,INP-Subdirección de Recursos Materiales #012NCZ001,1639064,2950,E/M SPR BEZEL LENS VISTA XL,AA-012NCZ001-E299-2018,,2018-03-14 10:48,2018-03-08 12:30,Nacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,1745679,E/M SPR BEZEL LENS VISTA XL,E/M SPR BEZEL LENS VISTA XL,2018-03-08,2018-04-12,293954.7,MXN,Expirado,0,0,DMM040206NG8,DRAGER MEDICAL MEXICO SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1412246
CINVESTAV,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,CINVESTAV-Subdirección de Recursos Materiales #011L4J995,1688699,2950,FILTRO ABSOLUTO HEPA VECOFLOW,AA-011L4J995-E362-2018,,2018-05-15 12:07,2018-05-15 12:20,Nacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,1802953,FILTRO ABSOLUTO HEPA VECOFLOW,,2018-05-28,2018-08-08,54525,MXN,Expirado,0,0,MTO930218QSA,METTLER TOLEDO SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1460253
IMSS,Instituto Mexicano del Seguro Social,"IMSS-Delegación Estatal en Jalisco, Coordinación de Abastecimiento y Equipamiento #050GYR002",1665480,3540,LA-050GYR002-E41-2018 SERV. MANT. A EQUIPOS MEDICO EN DIFERENTES UNIDADES  ,LA-050GYR002-E41-2018,2018-06-01,2018-05-02 15:33,2018-05-22 09:00,Nacional,Servicios,Licitación Pública,Electrónica,1826971,CCON181425080020 LA-050GYR002-E41-2018 SERV. MANT. A EQUIPOS MEDICO EN DIFERENTES UNIDADES  ,LA-050GYR002-E41-2018 SERV. MANT. A EQUIPOS MEDICO EN DIFERENTES UNIDADES  ,2018-06-04,2018-12-31,402000,MXN,Expirado,0,0,AEL131106DQ5,AR ELECTROMEDICA SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1437663
IMSS,Instituto Mexicano del Seguro Social,"IMSS-Delegación Estatal en Jalisco, Coordinación de Abastecimiento y Equipamiento #050GYR002",1665480,3540,LA-050GYR002-E41-2018 SERV. MANT. A EQUIPOS MEDICO EN DIFERENTES UNIDADES  ,LA-050GYR002-E41-2018,2018-06-01,2018-05-02 15:33,2018-05-22 09:00,Nacional,Servicios,Licitación Pública,Electrónica,1826848,CCON181425080011 LA-050GYR002-E41-2018 SERV. MANT. A EQUIPOS MEDICO EN DIFERENTES UNIDADES  ,LA-050GYR002-E41-2018 SERV. MANT. A EQUIPOS MEDICO EN DIFERENTES UNIDADES  ,2018-06-04,2018-12-31,460000,MXN,Expirado,0,0,AEL131106DQ5,AR ELECTROMEDICA SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1437663
IMSS,Instituto Mexicano del Seguro Social,IMSS-UNIDAD MEDICA DE ALTA ESPECIALIDAD HOSPITAL DE ESPECIALIDADES NO. 1 CMN BAJIO #050GYR058,1593645,2950,ADJUDICACIÓN DIRECTA DE CONSUMIBLES PARA EQUIPO MEDICO,AA-019GYR058-E17-2018,,2018-07-19 12:35,2018-01-18 12:00,Internacional bajo TLC,Adquisiciones,Adjudicación Directa Federal,Electrónica,1865709,ADJUDICACIÓN DIRECTA DE CONSUMIBLES PARA EQUIPO MÉDICO,,2018-01-18,2018-01-26,70145.79,MXN,Expirado,0,0,PHO920924931,PIHCSA PARA HOSPITALES SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1515473
SEDENA,Secretaría de la Defensa Nacional,SEDENA-Subdireccion de Adquisiciones #007000999,1737532,5310,ADQ. 2 EQS. AEROMEDICOS PORTATILES (PARTIDAS DESIERTAS) 3a. PARTE,AA-007000999-E668-2018,,2018-07-12 20:35,2018-07-16 11:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,1870671,ADQ. 2 EQS. AEROMEDICOS PORTATILES (PARTIDAS DESIERTAS) 3a. PARTE,ADQ. 2 EQS. AEROMEDICOS PORTATILES (PARTIDAS DESIERTAS) 3a. PARTE,2018-07-16,2018-12-31,21800,MXN,Expirado,0,0,STT1409228Y6,SPECIAL TECHNIQUES AND TECHNOLOGIES GROUP MEXICO SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1504365
AGS,AGS-Instituto de Servicios de Salud del Estado de Aguascalientes,AGS-Instituto de Servicios de Salud del Estado de Aguascalientes-Depto. de Adquisiciones #901026999,1731622,5310,"EQUIPO MÉDICO, HOSPITAL DE LA MUJER [2]",LA-901026999-E74-2018,2018-07-18,2018-07-05 07:20,2018-07-13 09:00,Internacional,Adquisiciones,Licitación Pública,Presencial,1869735,"CONTRATO DE EQUIPO MÉDICO, HOSPITAL DE LA MUJER [2] ",,2018-07-23,2018-08-27,1987200,MXN,Terminado,0,0,BIO131018S31,BIODI S DE RL DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1499169
IMSS,Instituto Mexicano del Seguro Social,IMSS-UMAE HOSPITAL DE GINECO OBSTETRICIA No 03 DR VICTOR MANUEL ESPINOSA DE LOS REYES SANCHEZ CMN LA RAZA #050GYR050,1750247,2950,Adjudicación Directa para Adquisición Refacciones para de Anestesia,AA-050GYR050-E71-2018,,2018-07-19 15:36,2018-07-25 09:00,Nacional,Arrendamientos,Adjudicación Directa Federal,Electrónica,1880760,"Adjudicación Directa para la Adquisición de Refacciones para la reparación de Maquinas de Anestesia, Equipos de RX, Equipos de Patología y Cardiotocografos","Adjudicación Directa para la Adquisición de Refacciones para la reparación de Maquinas de Anestesia, Equipos de RX, Equipos de Patología y Cardiotocografos",2018-07-27,2018-12-31,16500,MXN,Expirado,0,0,IAS030212AI9,INGENIERIA APLICADA A LA SALUD SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1515819
PRONABIVE,Productora Nacional de Biológicos Veterinarios,PRONABIVE-Dirección de Planeación y Administración #008JBK001,1767096,5310,HORNO PARA MATERIAL DE CRISTAL,AA-008JBK001-E108-2018,,2018-08-04 22:55,2018-07-16 15:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Mixta,1887951,HORNO PARA MATERIAL DE CRISTAL,HORNO PARA MATERIAL DE CRISTAL,2018-07-25,2018-10-31,55526.67,MXN,Expirado,0,0,FCM720412AA9,FLASH CHEMICALS DE MEXICO SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1531115
PRONABIVE,Productora Nacional de Biológicos Veterinarios,PRONABIVE-Dirección de Planeación y Administración #008JBK001,1767120,5310,ESTUFA (INCUBADORA),AA-008JBK001-E125-2018,,2018-08-05 03:25,2018-07-20 15:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Mixta,1887960,ESTUFA (INCUBADORA),ESTUFA (INCUBADORA),2018-07-25,2018-10-31,58394.34,MXN,Expirado,0,0,FCM720412AA9,FLASH CHEMICALS DE MEXICO SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1531125
IMSS,Instituto Mexicano del Seguro Social,IMSS-Coordinación Técnica de Adquisición de Bienes de Inversión y Activos #050GYR040,1720843,5310,LA-050GYR040-E7-2018 _Adq. Equipo Médico_Bin,LA-050GYR040-E7-2018,2018-08-20,2018-06-21 22:53,2018-08-06 12:00,Internacional bajo TLC,Adquisiciones,Licitación Pública,Electrónica,1910412,18BI0035- Zac_E7_2018,LA-050GYR040-E7-2018 _Adq. Equipo Médico_Bin,2018-09-04,2018-12-31,58591.5,MXN,Expirado,0,0,MEL050909128,MELJCROM SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1489235
IMSS,Instituto Mexicano del Seguro Social,IMSS-Coordinación Técnica de Adquisición de Bienes de Inversión y Activos #050GYR040,1720843,5310,LA-050GYR040-E7-2018 _Adq. Equipo Médico_Bin,LA-050GYR040-E7-2018,2018-08-20,2018-06-21 22:53,2018-08-06 12:00,Internacional bajo TLC,Adquisiciones,Licitación Pública,Electrónica,1910429,18BI0036- Gto_E7_2018,LA-050GYR040-E7-2018 _Adq. Equipo Médico_Bin,2018-09-04,2018-12-31,114000,MXN,Expirado,0,0,SIB060516LH1,SERVICIO E INTEGRACION BIOMEDICA DE MEXICO,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1489235
IMSS,Instituto Mexicano del Seguro Social,IMSS-Coordinación Técnica de Adquisición de Bienes de Inversión y Activos #050GYR040,1720843,5310,LA-050GYR040-E7-2018 _Adq. Equipo Médico_Bin,LA-050GYR040-E7-2018,2018-08-20,2018-06-21 22:53,2018-08-06 12:00,Internacional bajo TLC,Adquisiciones,Licitación Pública,Electrónica,1910448,18BI0037- Méx Pte_E7_2018,LA-050GYR040-E7-2018 _Adq. Equipo Médico_Bin,2018-09-04,2018-12-31,114000,MXN,Expirado,0,0,SIB060516LH1,SERVICIO E INTEGRACION BIOMEDICA DE MEXICO,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1489235
IMSS,Instituto Mexicano del Seguro Social,IMSS-Coordinación Técnica de Adquisición de Bienes de Inversión y Activos #050GYR040,1720843,5310,LA-050GYR040-E7-2018 _Adq. Equipo Médico_Bin,LA-050GYR040-E7-2018,2018-08-20,2018-06-21 22:53,2018-08-06 12:00,Internacional bajo TLC,Adquisiciones,Licitación Pública,Electrónica,1910504,18BI0040_Tab_E7_2018,LA-050GYR040-E7-2018 _Adq. Equipo Médico_Bin,2018-09-04,2018-12-31,114000,MXN,Expirado,0,0,SIB060516LH1,SERVICIO E INTEGRACION BIOMEDICA DE MEXICO,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1489235
COLMICH,"El Colegio de Michoacán, A.C.",COLMICH-Departamento de Recursos Materiales #03891I999,1773287,2950,REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INSTRUMENTAL MEDICO Y DE LAB.,AA-03891I999-E395-2018,,2018-08-10 08:55,2018-07-24 08:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,1896397,REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INSTRUMENTAL MEDICO Y DE LAB. ,,2018-07-25,2018-07-31,1470.35,MXN,Expirado,0,0,,PRAXAIR DE MEXICO S DE RL DE CV,,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1537203
IMSS,Instituto Mexicano del Seguro Social,IMSS-Coordinación Técnica de Adquisición de Bienes de Inversión y Activos #050GYR040,1720843,5310,LA-050GYR040-E7-2018 _Adq. Equipo Médico_Bin,LA-050GYR040-E7-2018,2018-08-20,2018-06-21 22:53,2018-08-06 12:00,Internacional bajo TLC,Adquisiciones,Licitación Pública,Electrónica,1910473,18BI0038_Nay_E7_2018,LA-050GYR040-E7-2018 _Adq. Equipo Médico_Bin,2018-09-04,2018-12-31,114000,MXN,Expirado,0,0,SIB060516LH1,SERVICIO E INTEGRACION BIOMEDICA DE MEXICO,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1489235
IMSS,Instituto Mexicano del Seguro Social,IMSS-Coordinación Técnica de Adquisición de Bienes de Inversión y Activos #050GYR040,1720843,5310,LA-050GYR040-E7-2018 _Adq. Equipo Médico_Bin,LA-050GYR040-E7-2018,2018-08-20,2018-06-21 22:53,2018-08-06 12:00,Internacional bajo TLC,Adquisiciones,Licitación Pública,Electrónica,1910493,18BI0039_Pue_E7_2018,LA-050GYR040-E7-2018 _Adq. Equipo Médico_Bin,2018-09-04,2018-12-31,114000,MXN,Expirado,0,0,SIB060516LH1,SERVICIO E INTEGRACION BIOMEDICA DE MEXICO,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1489235
INSP,Instituto Nacional de Salud Pública,INSP-Departamento de Abastecimiento #012NDY002,1787356,5310,ADQUISICIÓN DE AUTOCLAVES,AA-012NDY002-E135-2018,,2018-09-03 12:20,2018-08-10 11:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1916046,ADQUISICIÓN DE AUTOCLAVES,"Descripción	Caracteristicas del producto	Medida	Cantidad

TERMOAGITADOR, De 18 cm., voltaje de 120V, potencia 400W, Temperatura 400° C, frecuencia 60Hz, amperes 3.5ª, peso 2Kg, rango temperatura 100 a 350°C, rango velocidad 50 a 1500rpm, diametro de plancha 16cm		EQ	1

AUTOCLAVE, De 28 Litros,alimentación 120V~/60Hz., control de ciclos de esterilización por micro controlador, cámara y charolas en acero inoxidable, lectura de todas las variables en display LCD, cinco porgramas de esterilización y programa de secado.	De 28 Litros,alimentación 120V~/60Hz., control de ciclos de esterilización por micro controlador, cámara y charolas en acero inoxidable, lectura de todas las variables en display LCD, cinco porgramas de esterilización y programa de secado.	EQ	1

ESTEREOMICROSCOPIO, Estativo:soporte de cuerpo principal, tubo binocular inclinación a 45, rango interpupilar:52~75mm, iluminación reflejada LED, ilum. transmitida LED, Ocular 10 X campo amplio, interpupilar ajustable, objetivo 1.0 X, rango Zoom:0.8x~5, dist.trab 115m		EQ	3

",2018-08-14,2018-09-28,56435.6,MXN,Expirado,0,0,GCO1012042Y2,GRUPO COMSURLAB SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1551901
CIQA,Centro de Investigación en Química Aplicada,CIQA-CENTRO DE INVESTIGACION EN QUIMICA APLICADA #03890U001,1790381,3540,Mantenimiento a Reometro Modular Modelo Physica MCR301,AA-03890U001-E378-2018,,2018-09-07 10:08,2018-08-30 07:00,Nacional,Servicios,Adjudicación Directa Federal,Presencial,1921244,Mantenimiento a Reometro Modular Modelo Physica MCR301,"Mantenimiento a Reometro Modular Modelo Physica MCR301

",2018-08-30,2018-12-31,47495,MXN,Expirado,0,0,APM0405279H8,ANTON PAAR MEXICO ,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1554643
CICY,"Centro de Investigación Científica de Yucatán, A.C.",CICY-Dirección Administrativa #03890Q010,1796534,2950,"SENSOR DE DESPLAZAMIENTO LINEAL ""MATS. SUSTENTABLES""",AA-03890Q010-E334-2018,,2018-09-20 13:04,2018-04-20 08:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1929329,"SENSOR DE DESPLAZAMIENTO LINEAL ""MATS. SUSTENTABLES""","SENSOR DE DESPLAZAMIENTO LINEAL ""MATS. SUSTENTABLES""",2018-04-20,2018-04-27,24528,MXN,Expirado,0,0,SEN080109CE3,SENSITEC,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1560508
IMSS,Instituto Mexicano del Seguro Social,"IMSS-UMAE, HOSPITAL DE ESPECIALIDADES, C.M.N. SIGLO XXI #050GYR998",1732631,5310,ADQUISICIÓN DE EQUIPO MEDICO ,LA-050GYR998-E50-2018,2018-08-03,2018-07-12 20:12,2018-07-27 10:00,Internacional bajo TLC,Adquisiciones,Licitación Pública,Electrónica,1940389,ADQUISICIÓN DE EQUIPO MEDICO,ADQUISICIÓN DE EQUIPO MEDICO,2018-08-04,2018-12-31,17730000,MXN,Terminado,0,0,,INSUMOS MEDICOS MAR DE CORTES SA DE CV,,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1508407
IMSS,Instituto Mexicano del Seguro Social,"IMSS-UMAE, HOSPITAL DE ESPECIALIDADES, C.M.N. SIGLO XXI #050GYR998",1732642,5310,ADQUISICIÓN DE EQUIPO MEDICO  2,LA-050GYR998-E51-2018,2018-08-06,2018-07-12 20:19,2018-07-31 10:00,Internacional bajo TLC,Adquisiciones,Licitación Pública,Electrónica,1940398,ADQUISICIÓN DE EQUIPO MEDICO 2,ADQUISICIÓN DE EQUIPO MEDICO 2,2018-08-09,2018-12-31,626760,MXN,Terminado,0,0,IMA090213JU6,IMAGYMED SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1508413
INER,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,INER-DEPARTAMENTO DE ADQUISICIONES #012NCD001,1822871,5310,Sistema de brazos articulados,IA-012NCD001-E275-2018,2018-12-12,2018-11-21 09:08,2018-12-05 10:00,Internacional,Adquisiciones,Invitación a Cuando Menos 3 Personas,Electrónica,1976003,Sistema de brazos articulados,,2018-12-12,2018-12-31,1846700,MXN,Expirado,0,0,SBE131114D70,SERVICIOS BIOMEDICOS ESH SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1586596
IMSS,Instituto Mexicano del Seguro Social,IMSS-Coordinación de Abastecimiento y Equipamiento Delegación Aguascalientes #050GYR032,1818642,5310,INVITACIÓN A CUANDO MENOS BIENES DE INVERSION UMF12,IA-050GYR032-E169-2018,2018-11-15,2018-11-06 19:39,2018-11-13 11:00,Internacional bajo TLC,Adquisiciones,Invitación a Cuando Menos 3 Personas,Electrónica,1972002,BIENES DE INVERSION UMF12,BIAG18036,2018-11-16,2018-12-11,2950000,MXN,Expirado,0,0,EME7905301M7,ELECTRONICA Y MEDICINA SA,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1581185
SEMAR,Secretaría de Marina,SEMAR-Dirección General Adjunta de Adquisiciones #013000999,1625476,5310,EQUPO MEDICO Y DE LABORATORIO,AA-013000999-E303-2018,,2018-02-28 09:50,2018-02-08 00:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,1729455,13-0292/18,EQUIPO MEDICO Y DE LABORATORIO,2018-02-26,2018-03-03,136152.55,MXN,Expirado,0,0,MEV150219DY0,MED EVOLUTION S A P I DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1399749
IMSS,Instituto Mexicano del Seguro Social,"IMSS-UMAE HOSPITAL DE ESPECIALIDADES, C.M.N.O. #050GYR020",1599822,3540,Servicio de Mantenimiento a Equipos Médicos 2018,AA-019GYR020-E14-2018,,2018-01-26 16:34,2018-02-08 16:00,Nacional,Servicios,Adjudicación Directa Federal,Mixta,1718972,Servicio de Mantenimiento a Equipos Médicos 2018,Servicio de Mantenimiento Preventivo y Correctivo y en su caso refacciones de Conservación para el Ejercicio Fiscal 2018,2018-02-08,2018-12-31,674140.5,MXN,Expirado,0,0,AEL131106DQ5,AR ELECTROMEDICA SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1375212
IMSS,Instituto Mexicano del Seguro Social,"IMSS-UMAE HOSPITAL DE ESPECIALIDADES, C.M.N.O. #050GYR020",1599822,3540,Servicio de Mantenimiento a Equipos Médicos 2018,AA-019GYR020-E14-2018,,2018-01-26 16:34,2018-02-08 16:00,Nacional,Servicios,Adjudicación Directa Federal,Mixta,1718976,Servicio de Mantenimiento a Equipos Médicos 2018,Servicio de Mantenimiento Preventivo y Correctivo y en su caso refacciones de Conservación para el Ejercicio Fiscal 2018,2018-02-08,2018-12-31,662500,MXN,Expirado,0,0,BIE140820LW9,BEMET INGENIERIA Y EQUIPO MEDICO SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1375212
IMSS,Instituto Mexicano del Seguro Social,"IMSS-DEPARTAMENTO DE ABASTECIMIENTO, UMAE HOSPITAL DE ONCOLOGIA DEN CMN SIGLO XXI #050GYR051",1643380,3540,AA-050GYR051-E4-2018 SERVICIO DE CALIBRACIÓN DE EQ. DETECTORES DE RADIACIONES,AA-050GYR051-E4-2018,,2018-03-20 15:38,2018-03-26 13:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,1762739,CCO-N-18-37-2508-0014,AA-050GYR051-E4-2018 SERVICIO DE CALIBRACIÓN DE EQ. DETECTORES DE RADIACIONES,2018-04-02,2018-12-31,406470,MXN,Expirado,0,0,ARA800729N99,ASESORES EN RADIACIONES SA,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1416201
INCAN,Instituto Nacional de Cancerología,INCAN-Dirección de Administración #012NBV001,1670524,2950,Refacciones y accesorios menores de equipo e instrumental méd. ylab.p/el INCAN.,AA-012NBV001-E100-2018,,2018-04-23 13:41,2018-03-05 00:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,1782340, Refacciones y accesorios menores de equipo e instrumental méd. ylab.p/el INCAN. ,Refacciones y accesorios menores de equipo e instrumental méd. ylab.p/el INCAN.,2018-03-21,2018-04-06,135000,MXN,Expirado,0,0,KME590502HY7,KENDALL DE MEXICO SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1442730
INCMNSZ,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,INCMNSZ-Departamento de Adquisiciones #012NCG001,1680595,2950,PAPEL TERMICO SENSIBLE PARA ELECTROCARDIOGRAFO SERIE TRIM MARCA PHILIPS. PRESENT,AA-012NCG001-E373-2018,,2018-06-28 07:53,2018-04-24 08:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1794292,PAPEL TERMICO SENSIBLE PARA ELECTROCARDIOGRAFO SERIE TRIM MARCA PHILIPS. PRESENTACION PAQUETE CON 100 HOJAS EN Z.,,2018-04-25,2018-12-31,30516,MXN,Expirado,0,0,ABY100907SU8,AHG BYOMEDICA SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1452786
